,season,season_elo,team_id
47496,1996,1397.37083979,1411
52069,1997,1310.52446091,1411
56270,1998,1311.01080758,1411
60389,1999,1234.65413772,1411
64987,2000,1287.35661024,1411
69426,2001,1173.52677935,1411
73985,2002,1196.97378919,1411
78657,2003,1270.39951108,1411
83148,2004,1246.03869341,1411
87703,2005,1211.6371388,1411
92455,2006,1144.95870556,1411
97668,2007,1156.1059421,1411
102728,2008,1096.336692,1411
107987,2009,1085.45562627,1411
113360,2010,1187.35393598,1411
118566,2011,1265.83272387,1411
123867,2012,1269.99368397,1411
128710,2013,1349.07550153,1411
134554,2014,1337.64030192,1411
139908,2015,1398.24313661,1411
145246,2016,1389.91295106,1411
150671,2017,1399.95979092,1411
3505,1985,1606.17391894,1412
7272,1986,1679.21737155,1412
11227,1987,1660.99189487,1412
15192,1988,1638.69587167,1412
19276,1989,1625.63079179,1412
23298,1990,1720.0276404,1412
27390,1991,1664.06257901,1412
31638,1992,1679.75370915,1412
35607,1993,1670.39824226,1412
39674,1994,1769.5095111,1412
43749,1995,1657.9585093,1412
47854,1996,1622.50222333,1412
52054,1997,1629.17495828,1412
56223,1998,1705.71180535,1412
60458,1999,1695.85741315,1412
64897,2000,1622.38183072,1412
69387,2001,1664.70358311,1412
73928,2002,1630.52113039,1412
78647,2003,1700.38260578,1412
83181,2004,1785.33179264,1412
87866,2005,1792.17811394,1412
92651,2006,1822.30046109,1412
97577,2007,1689.05374551,1412
102795,2008,1710.87186222,1412
108094,2009,1727.31563766,1412
113306,2010,1748.95643652,1412
118522,2011,1773.06141115,1412
123817,2012,1670.4206218,1412
129121,2013,1612.00563155,1412
134403,2014,1595.02959279,1412
139909,2015,1620.04645993,1412
145212,2016,1678.64311334,1412
150573,2017,1543.16539649,1412
87705,2005,1411.28193212,1413
92464,2006,1319.1089003,1413
97497,2007,1228.20941091,1413
102651,2008,1217.14533694,1413
108038,2009,1320.36770797,1413
113348,2010,1374.32646079,1413
118338,2011,1357.28493916,1413
123790,2012,1256.02286974,1413
129086,2013,1374.44835306,1413
134336,2014,1285.88572471,1413
139858,2015,1505.98454329,1413
145198,2016,1424.13193146,1413
150672,2017,1490.66060192,1413
3585,1985,1452.07644592,1414
7415,1986,1502.19848503,1414
11305,1987,1509.23863137,1414
15389,1988,1530.75121184,1414
19350,1989,1469.74252735,1414
23364,1990,1392.753678,1414
27414,1991,1405.91461866,1414
31704,1992,1390.44678695,1414
35649,1993,1359.27551675,1414
39760,1994,1429.08755852,1414
43816,1995,1481.72931537,1414
47950,1996,1536.0862437,1414
51840,1997,1272.65124473,1414
56238,1998,1301.68785253,1414
60320,1999,1294.57925355,1414
64943,2000,1386.42368541,1414
69456,2001,1530.73244555,1414
74012,2002,1571.5683584,1414
78639,2003,1596.99135153,1414
82963,2004,1472.7815783,1414
87808,2005,1480.18906922,1414
92619,2006,1534.23125522,1414
97663,2007,1505.88578163,1414
102852,2008,1528.7599697,1414
108005,2009,1448.62554614,1414
113246,2010,1373.46681836,1414
118528,2011,1388.96276762,1414
123830,2012,1386.06932519,1414
129195,2013,1501.13777176,1414
134496,2014,1583.56132471,1414
139910,2015,1590.55982358,1414
145229,2016,1645.12572327,1414
150672,2017,1619.29077042,1414
73828,2002,1395.66417065,1415
78446,2003,1343.65843021,1415
83145,2004,1371.00124392,1415
87677,2005,1328.9085754,1415
92544,2006,1272.15272386,1415
97588,2007,1238.08272949,1415
102764,2008,1293.14547911,1415
107984,2009,1374.19592475,1415
113067,2010,1370.25391437,1415
118581,2011,1342.07375378,1415
123777,2012,1361.36779586,1415
128980,2013,1272.15302661,1415
134487,2014,1277.26959737,1415
139837,2015,1344.47790238,1415
145175,2016,1347.40166044,1415
150597,2017,1319.9715398,1415
3500,1985,1389.58415704,1416
7505,1986,1293.5819945,1416
11263,1987,1329.28274166,1416
15160,1988,1266.68069984,1416
19211,1989,1212.00604869,1416
23289,1990,1175.97299863,1416
27324,1991,1267.5067589,1416
31445,1992,1303.1098351,1416
35347,1993,1242.8332104,1416
39581,1994,1349.92437056,1416
43555,1995,1314.7512113,1416
47774,1996,1316.87296169,1416
51576,1997,1211.24566073,1416
55989,1998,1355.65751224,1416
60301,1999,1407.25757664,1416
64809,2000,1356.99635523,1416
69160,2001,1258.19103492,1416
73726,2002,1360.7247896,1416
78459,2003,1458.1792213,1416
83035,2004,1539.37301685,1416
87707,2005,1520.40686475,1416
92564,2006,1518.23874769,1416
97632,2007,1588.91380876,1416
102790,2008,1605.21768984,1416
107997,2009,1555.1054939,1416
113316,2010,1530.56662351,1416
118489,2011,1561.26963943,1416
123835,2012,1656.08402192,1416
128983,2013,1656.33321464,1416
134440,2014,1625.46825806,1416
139798,2015,1509.79219237,1416
145207,2016,1507.85238617,1416
150668,2017,1685.15852699,1416
3729,1985,1569.70514015,1417
7503,1986,1560.96920852,1417
11433,1987,1708.50189239,1417
15351,1988,1691.84785053,1417
19414,1989,1728.81066954,1417
23464,1990,1744.6996976,1417
27593,1991,1804.9574435,1417
31709,1992,1889.59455652,1417
35668,1993,1805.25119489,1417
39745,1994,1846.31829288,1417
43826,1995,1952.99300311,1417
47953,1996,1941.23634409,1417
52109,1997,1936.13585656,1417
56256,1998,1895.89276507,1417
60480,1999,1901.68108848,1417
65018,2000,1850.9979534,1417
69488,2001,1892.52763989,1417
73937,2002,1855.39120379,1417
78628,2003,1758.20009231,1417
83172,2004,1695.00734808,1417
87827,2005,1776.1361692,1417
92660,2006,1917.03394664,1417
97600,2007,1963.68245461,1417
102864,2008,2034.89984741,1417
108095,2009,2010.15943737,1417
113323,2010,1795.09904735,1417
118543,2011,1834.46673879,1417
123773,2012,1820.56541366,1417
129194,2013,1842.59475575,1417
134555,2014,1911.53840096,1417
139846,2015,1863.05126997,1417
145149,2016,1773.49732959,1417
150609,2017,1949.7348259,1417
3422,1985,1551.74675995,1418
7276,1986,1537.59801806,1418
11225,1987,1436.67990319,1418
15103,1988,1427.02056446,1418
19213,1989,1508.76562868,1418
23260,1990,1590.92645754,1418
27389,1991,1610.57187551,1418
31601,1992,1666.22173372,1418
35567,1993,1645.60574863,1418
39639,1994,1693.75820353,1418
43592,1995,1495.27848372,1418
47810,1996,1526.58781008,1418
51910,1997,1496.1947761,1418
56157,1998,1573.22603579,1418
60329,1999,1528.82162442,1418
64894,2000,1632.59380386,1418
69349,2001,1578.07550897,1418
73916,2002,1586.00797699,1418
78402,2003,1635.76500987,1418
83105,2004,1679.48959475,1418
87777,2005,1688.05497171,1418
92517,2006,1579.69007051,1418
97324,2007,1417.73134515,1418
102511,2008,1437.72998749,1418
107716,2009,1378.6770591,1418
113170,2010,1410.27195815,1418
118455,2011,1436.14441089,1418
123700,2012,1424.83051755,1418
128967,2013,1411.0321279,1418
134564,2014,1528.03101702,1418
139898,2015,1522.79087404,1418
145260,2016,1518.8531899,1418
150618,2017,1510.35718453,1418
3615,1985,1518.41525988,1419
7446,1986,1598.70906422,1419
11274,1987,1517.76086124,1419
15305,1988,1569.22551314,1419
19262,1989,1497.56688983,1419
23371,1990,1614.35184943,1419
27461,1991,1651.71476782,1419
31602,1992,1584.18317634,1419
35570,1993,1671.97962883,1419
39551,1994,1584.93061425,1419
43788,1995,1467.96555633,1419
47954,1996,1485.69894013,1419
52108,1997,1414.34234997,1419
56176,1998,1381.78982316,1419
60392,1999,1354.75964907,1419
64890,2000,1441.74798939,1419
69354,2001,1335.2671693,1419
74034,2002,1416.09686902,1419
78526,2003,1337.79139776,1419
83094,2004,1284.57031764,1419
87616,2005,1226.2157643,1419
92298,2006,1226.38068007,1419
97539,2007,1353.10385703,1419
102497,2008,1313.40024476,1419
107712,2009,1288.0806463,1419
113202,2010,1279.09515545,1419
118423,2011,1236.49774003,1419
123381,2012,1217.25081091,1419
128893,2013,1181.33922493,1419
134490,2014,1279.54450763,1419
139897,2015,1383.32759112,1419
145284,2016,1484.83100167,1419
150639,2017,1353.72547968,1419
11279,1987,1412.33213509,1420
15198,1988,1373.8775822,1420
19016,1989,1362.27614855,1420
23164,1990,1290.85621483,1420
27460,1991,1217.94529054,1420
31581,1992,1260.4580534,1420
35436,1993,1288.88949799,1420
39489,1994,1199.65086546,1420
43535,1995,1262.0069059,1420
47637,1996,1163.29215179,1420
51768,1997,1118.10628691,1420
56003,1998,1208.0670268,1420
60337,1999,1364.37867618,1420
64715,2000,1336.33260217,1420
69322,2001,1409.03774469,1420
73820,2002,1430.53688236,1420
78203,2003,1275.72757818,1420
82942,2004,1214.22231623,1420
87716,2005,1191.80226845,1420
92387,2006,1208.05680135,1420
97546,2007,1225.9371176,1420
102865,2008,1427.45382694,1420
108101,2009,1355.95366385,1420
113176,2010,1220.42721435,1420
118258,2011,1130.49820466,1420
123515,2012,1077.63673763,1420
129027,2013,1105.91692119,1420
134248,2014,1109.1654619,1420
139509,2015,1042.72858926,1420
144855,2016,1068.96358143,1420
150242,2017,1247.57862351,1420
11112,1987,1457.84530078,1421
15095,1988,1389.0415251,1421
19241,1989,1400.51733446,1421
23210,1990,1421.17882493,1421
27263,1991,1250.53613816,1421
31436,1992,1187.59246124,1421
35395,1993,1073.51233085,1421
39493,1994,1028.10381006,1421
43553,1995,1145.8407817,1421
47673,1996,1286.82688872,1421
51807,1997,1373.41655297,1421
56080,1998,1443.88720025,1421
60214,1999,1336.33915587,1421
64840,2000,1308.38513475,1421
69147,2001,1325.57523115,1421
73688,2002,1321.62999484,1421
78465,2003,1302.70276161,1421
82902,2004,1222.13294011,1421
87498,2005,1251.69912862,1421
92240,2006,1224.47803531,1421
97389,2007,1234.4673752,1421
102668,2008,1363.79531546,1421
107779,2009,1324.8755988,1421
113017,2010,1320.65471245,1421
118413,2011,1420.57468689,1421
123673,2012,1513.77174434,1421
128770,2013,1426.12835821,1421
134350,2014,1416.1716892,1421
139573,2015,1337.15063672,1421
145087,2016,1448.71254467,1421
150267,2017,1504.17585322,1421
31361,1992,1274.80943798,1422
35332,1993,1273.10638814,1422
39207,1994,1343.10240688,1422
43607,1995,1486.88619933,1422
47777,1996,1481.41474589,1422
51762,1997,1348.58829699,1422
55987,1998,1299.78394637,1422
60164,1999,1270.7428345,1422
64688,2000,1324.85248109,1422
69330,2001,1397.54398883,1422
73766,2002,1481.68470284,1422
78316,2003,1342.45891384,1422
82887,2004,1321.21220841,1422
87634,2005,1392.20793236,1422
92354,2006,1328.14003324,1422
97355,2007,1432.90798784,1422
102677,2008,1542.85849655,1422
107800,2009,1312.96551684,1422
113185,2010,1296.69703224,1422
118422,2011,1286.4477173,1422
123709,2012,1318.4164956,1422
128931,2013,1294.83678739,1422
134219,2014,1279.29268928,1422
139706,2015,1269.95951284,1422
144983,2016,1298.27907041,1422
150483,2017,1447.21085465,1422
3643,1985,1420.45042432,1423
7349,1986,1474.87604878,1423
11265,1987,1558.43006882,1423
15230,1988,1531.62691156,1423
19288,1989,1518.84607032,1423
23270,1990,1411.26377372,1423
27359,1991,1379.88478929,1423
31535,1992,1404.21039507,1423
35547,1993,1463.91381982,1423
39603,1994,1508.99961652,1423
43653,1995,1530.84993493,1423
47830,1996,1518.4448847,1423
51950,1997,1530.62321636,1423
56131,1998,1574.06115696,1423
60257,1999,1514.60694699,1423
64887,2000,1579.41213735,1423
69336,2001,1597.24031579,1423
73902,2002,1672.03257901,1423
78527,2003,1719.71686894,1423
83056,2004,1612.27075762,1423
87746,2005,1595.32262591,1423
92516,2006,1681.13509205,1423
97415,2007,1458.63190349,1423
102681,2008,1509.88730824,1423
107808,2009,1329.72419518,1423
113077,2010,1330.21255328,1423
118300,2011,1387.03014518,1423
123600,2012,1363.78876359,1423
128614,2013,1327.34932174,1423
134226,2014,1300.50224563,1423
139720,2015,1425.77251644,1423
145104,2016,1571.59828585,1423
150494,2017,1676.13595272,1423
3670,1985,1665.88728699,1424
7510,1986,1761.14681943,1424
11423,1987,1889.29569653,1424
15375,1988,1879.98786138,1424
19417,1989,1897.09034146,1424
23460,1990,1947.93773046,1424
27594,1991,2039.6650523,1424
31385,1992,2034.89313441,1424
35679,1993,1962.37701417,1424
39741,1994,1735.51539827,1424
43787,1995,1611.81889478,1424
47780,1996,1530.75875929,1424
52043,1997,1651.52547684,1424
56275,1998,1713.25327745,1424
60436,1999,1709.61897685,1424
65019,2000,1781.46260071,1424
69289,2001,1669.73471483,1424
74041,2002,1711.85100094,1424
78642,2003,1772.64970205,1424
83225,2004,1751.02311137,1424
87880,2005,1712.73742719,1424
92629,2006,1711.83292426,1424
97703,2007,1816.97518721,1424
102866,2008,1847.98216571,1424
108041,2009,1796.74233631,1424
113374,2010,1844.49165228,1424
118592,2011,1862.38266773,1424
123842,2012,1870.30736237,1424
129189,2013,1843.31026478,1424
134522,2014,1771.9438452,1424
139824,2015,1722.22360394,1424
145166,2016,1695.3820823,1424
150533,2017,1536.37539821,1424
3724,1985,1572.21926624,1425
7511,1986,1513.7814858,1425
11326,1987,1470.39535225,1425
15289,1988,1385.79111571,1425
19382,1989,1426.08369902,1425
23403,1990,1496.12688548,1425
27582,1991,1643.59133701,1425
31710,1992,1746.7743363,1425
35669,1993,1692.25427144,1425
39754,1994,1675.99207182,1425
43819,1995,1576.92956443,1425
47957,1996,1556.90898599,1425
52111,1997,1719.23951903,1425
56276,1998,1634.969908,1425
60497,1999,1704.41868744,1425
65020,2000,1748.24417548,1425
69486,2001,1811.2254468,1425
74024,2002,1917.87285883,1425
78653,2003,1790.70492928,1425
83131,2004,1711.85764462,1425
87711,2005,1680.70800297,1425
92558,2006,1694.91429,1425
97701,2007,1776.20448508,1425
102843,2008,1837.95330583,1425
108114,2009,1862.24209309,1425
113087,2010,1804.03613348,1425
118567,2011,1813.2757145,1425
123767,2012,1616.44197615,1425
129080,2013,1645.60263806,1425
134404,2014,1585.29338956,1425
139838,2015,1607.48773642,1425
145209,2016,1746.04493289,1425
150598,2017,1811.81554278,1425
3572,1985,1394.90779053,1426
7377,1986,1378.58550876,1426
11193,1987,1307.57023421,1426
15283,1988,1313.80142909,1426
19240,1989,1312.64207475,1426
23354,1990,1326.20771154,1426
27336,1991,1413.91704582,1426
31558,1992,1429.09882828,1426
35530,1993,1396.25225131,1426
39360,1994,1232.63760493,1426
43736,1995,1273.30081756,1426
47770,1996,1263.95173748,1426
51998,1997,1250.71616081,1426
56265,1998,1272.09381459,1426
60324,1999,1281.63725198,1426
64891,2000,1343.79967498,1426
69358,2001,1321.10238818,1426
73648,2002,1282.28561827,1426
78519,2003,1358.53988096,1426
83119,2004,1395.05084442,1426
87772,2005,1315.05743567,1426
92528,2006,1327.51212126,1426
97614,2007,1323.52832468,1426
102871,2008,1399.02465442,1426
108045,2009,1427.1573394,1426
113266,2010,1406.10808954,1426
118416,2011,1372.56417146,1426
123796,2012,1513.92615962,1426
129190,2013,1550.44619343,1426
134531,2014,1456.71313343,1426
139833,2015,1424.31440241,1426
145281,2016,1530.22653191,1426
150669,2017,1583.00414548,1426
3549,1985,1540.88223093,1427
7448,1986,1337.06575677,1427
11297,1987,1379.49759721,1427
15376,1988,1531.46545158,1427
19300,1989,1469.20922879,1427
23360,1990,1542.32974186,1427
27490,1991,1578.74638175,1427
31602,1992,1577.65025172,1427
35570,1993,1445.56170481,1427
39486,1994,1369.20807914,1427
43763,1995,1367.71559861,1427
47920,1996,1364.14278304,1427
51909,1997,1272.63020638,1427
56177,1998,1348.41717262,1427
60498,1999,1405.0542746,1427
64893,2000,1400.86107531,1427
69454,2001,1366.9946227,1427
73932,2002,1417.96962921,1427
78378,2003,1300.18599373,1427
83203,2004,1369.73633747,1427
87770,2005,1372.69670498,1427
92525,2006,1329.08042897,1427
97502,2007,1231.07638185,1427
102788,2008,1256.19888886,1427
108121,2009,1346.23600177,1427
113268,2010,1392.04544002,1427
118624,2011,1440.93122595,1427
123754,2012,1453.56939582,1427
129173,2013,1394.8493049,1427
134388,2014,1325.65228914,1427
139762,2015,1408.68786212,1427
145112,2016,1264.54909646,1427
150580,2017,1338.17584984,1427
3630,1985,1488.97547665,1428
7440,1986,1563.37407671,1428
11392,1987,1567.7442802,1428
15290,1988,1610.50962631,1428
19327,1989,1563.31058509,1428
23419,1990,1566.01633741,1428
27563,1991,1738.51762109,1428
31629,1992,1678.09567371,1428
35661,1993,1752.41837541,1428
39664,1994,1663.87547981,1428
43827,1995,1795.62392759,1428
47946,1996,1855.54950217,1428
52110,1997,1925.78822569,1428
56217,1998,1944.06231922,1428
60499,1999,1976.13329136,1428
64966,2000,1859.52237554,1428
69452,2001,1795.82277573,1428
74017,2002,1796.86337882,1428
78637,2003,1818.58240457,1428
83225,2004,1813.72315799,1428
87894,2005,1868.33469806,1428
92641,2006,1704.42294246,1428
97640,2007,1617.66935601,1428
102844,2008,1683.09700543,1428
108115,2009,1806.44988949,1428
113314,2010,1681.70119618,1428
118546,2011,1617.8380663,1428
123744,2012,1453.70946143,1428
129162,2013,1569.19572163,1428
134435,2014,1734.31757773,1428
139869,2015,1885.70359433,1428
145273,2016,1909.12138488,1428
150552,2017,1904.88583143,1428
3602,1985,1502.49467967,1429
7434,1986,1467.79564158,1429
11331,1987,1462.8599418,1429
15389,1988,1613.36371229,1429
19328,1989,1580.1248154,1429
23383,1990,1514.65503745,1429
27546,1991,1488.41246594,1429
31674,1992,1527.82039315,1429
35660,1993,1513.58608985,1429
39725,1994,1517.6698471,1429
43799,1995,1651.41470341,1429
47961,1996,1626.04806734,1429
52104,1997,1631.64018935,1429
56284,1998,1699.6454511,1429
60435,1999,1600.56626332,1429
65021,2000,1716.34992272,1429
69487,2001,1748.96084318,1429
74042,2002,1712.13487399,1429
78658,2003,1687.8550884,1429
83179,2004,1752.52928521,1429
87899,2005,1790.56555817,1429
92652,2006,1766.37088002,1429
97698,2007,1703.06223145,1429
102812,2008,1702.87967024,1429
108116,2009,1767.0940055,1429
113369,2010,1808.15378625,1429
118625,2011,1867.45405784,1429
123791,2012,1694.62225833,1429
129129,2013,1645.57971536,1429
134479,2014,1662.68549528,1429
139844,2015,1662.88532956,1429
145197,2016,1641.77263656,1429
150581,2017,1620.49480003,1429
87713,2005,1456.78181973,1430
92471,2006,1420.3039426,1430
97503,2007,1523.76930072,1430
102394,2008,1454.87657913,1430
107750,2009,1443.21895471,1430
113272,2010,1287.68611967,1430
118594,2011,1349.16702394,1430
123844,2012,1352.01236353,1430
129091,2013,1246.23513776,1430
134504,2014,1365.10090729,1430
139793,2015,1252.44956624,1430
145180,2016,1262.86026743,1430
150615,2017,1344.15841621,1430
3663,1985,1614.67843568,1431
7512,1986,1710.22119755,1431
11425,1987,1738.66863062,1431
15380,1988,1709.01755896,1431
19418,1989,1759.83019262,1431
23461,1990,1735.89075422,1431
27522,1991,1669.83410446,1431
31652,1992,1753.82143772,1431
35685,1993,1708.20192686,1431
39668,1994,1625.07550481,1431
43746,1995,1651.44222143,1431
47860,1996,1603.40914722,1431
51926,1997,1584.35244903,1431
56020,1998,1539.49101462,1431
60381,1999,1603.21378139,1431
64930,2000,1611.3615795,1431
69462,2001,1687.98943814,1431
73910,2002,1531.62929548,1431
78593,2003,1414.82962933,1431
83220,2004,1657.98341249,1431
87900,2005,1746.70960087,1431
92637,2006,1746.61306385,1431
97582,2007,1615.52089661,1431
102841,2008,1600.48130225,1431
108023,2009,1679.66929971,1431
113363,2010,1791.22644744,1431
118614,2011,1807.30879799,1431
123797,2012,1657.79920791,1431
129166,2013,1672.1873336,1431
134482,2014,1703.29509761,1431
139865,2015,1698.88856279,1431
145176,2016,1571.47049736,1431
150625,2017,1521.77912145,1431
3288,1985,1504.05664248,1432
7212,1986,1406.67034655,1432
10992,1987,1346.31716066,1432
3562,1985,1686.00157655,1433
7184,1986,1611.10175148,1433
11067,1987,1567.66195209,1433
15242,1988,1646.12883932,1433
19193,1989,1595.40687005,1433
23287,1990,1524.79522196,1433
27452,1991,1488.38868515,1433
31708,1992,1538.3449289,1433
35700,1993,1656.96079506,1433
39728,1994,1624.36932748,1433
43783,1995,1598.06706608,1433
47830,1996,1685.15438,1433
51933,1997,1578.54335097,1433
56007,1998,1451.74036651,1433
60292,1999,1474.14999015,1433
64831,2000,1433.97537063,1433
69236,2001,1480.11586574,1433
73902,2002,1551.7462204,1433
78484,2003,1598.10456803,1433
83096,2004,1654.62006071,1433
87763,2005,1636.67917994,1433
92412,2006,1619.87777633,1433
97556,2007,1716.59864904,1433
102710,2008,1738.91887281,1433
107961,2009,1747.27177117,1433
113205,2010,1741.04941239,1433
118461,2011,1714.77970329,1433
123721,2012,1802.93023129,1433
129203,2013,1861.32023904,1433
134563,2014,1885.17946949,1433
139918,2015,1876.33153017,1433
145288,2016,1857.37436956,1433
150681,2017,1858.35089689,1433
3631,1985,1360.64228016,1434
7416,1986,1296.01688248,1434
11314,1987,1285.73328578,1434
14999,1988,1297.26124056,1434
19305,1989,1322.18501567,1434
23344,1990,1240.09611298,1434
27305,1991,1227.40951675,1434
31366,1992,1198.82821344,1434
35584,1993,1334.27538833,1434
39631,1994,1484.73403569,1434
43710,1995,1488.13804606,1434
47840,1996,1485.75240561,1434
51989,1997,1548.22364862,1434
56160,1998,1582.55269301,1434
60382,1999,1584.17442779,1434
64895,2000,1504.19645343,1434
69360,2001,1569.80084783,1434
73915,2002,1654.51500016,1434
78535,2003,1633.4699044,1434
83106,2004,1583.03352302,1434
87727,2005,1510.26503197,1434
92513,2006,1491.63577462,1434
97534,2007,1480.13811174,1434
102594,2008,1543.0281797,1434
107706,2009,1455.85870117,1434
112946,2010,1466.41805422,1434
118427,2011,1594.73173164,1434
123728,2012,1623.97025727,1434
129054,2013,1698.95673849,1434
134239,2014,1578.91557136,1434
139751,2015,1686.17211656,1434
145106,2016,1734.80567152,1434
150451,2017,1704.72276318,1434
3627,1985,1457.17938785,1435
7398,1986,1472.87042272,1435
11336,1987,1543.72661904,1435
15329,1988,1664.43684287,1435
19394,1989,1737.31491409,1435
23455,1990,1656.64251702,1435
27534,1991,1688.27854504,1435
31663,1992,1664.47770243,1435
35681,1993,1840.04233367,1435
39662,1994,1781.34324043,1435
43769,1995,1713.17795641,1435
47864,1996,1702.92542385,1435
52066,1997,1753.46552108,1435
56179,1998,1746.24818207,1435
60424,1999,1673.97871796,1435
64976,2000,1732.9237222,1435
69378,2001,1676.60040934,1435
73953,2002,1676.07718755,1435
78617,2003,1662.80502346,1435
83215,2004,1815.96799775,1435
87800,2005,1829.83789377,1435
92620,2006,1821.07693836,1435
97648,2007,1820.81695651,1435
102811,2008,1878.52529427,1435
108009,2009,1832.04402607,1435
113367,2010,1874.17357926,1435
118610,2011,1889.56691875,1435
123883,2012,1934.03667949,1435
129186,2013,1798.23585544,1435
134412,2014,1719.88826071,1435
139832,2015,1790.78689267,1435
145205,2016,1869.24732918,1435
150653,2017,1847.95409855,1435
3578,1985,1358.99311829,1436
7399,1986,1317.24956048,1436
11323,1987,1260.25111666,1436
15168,1988,1179.46672431,1436
19201,1989,1156.29831895,1436
23377,1990,1240.75565921,1436
27484,1991,1294.24099811,1436
31572,1992,1365.71978908,1436
35509,1993,1265.37512012,1436
39535,1994,1263.91863135,1436
43550,1995,1324.32689353,1436
47733,1996,1330.25832138,1436
51864,1997,1319.45807168,1436
56034,1998,1375.22746289,1436
60260,1999,1326.69259373,1436
64759,2000,1377.98830502,1436
69228,2001,1309.07415226,1436
73873,2002,1398.05729978,1436
78659,2003,1423.36828962,1436
83226,2004,1451.94749857,1436
87901,2005,1547.43178205,1436
92643,2006,1412.29425129,1436
97686,2007,1511.88806089,1436
102706,2008,1455.42389008,1436
107823,2009,1566.28421939,1436
113378,2010,1548.80853509,1436
118453,2011,1529.28431401,1436
123878,2012,1532.41634857,1436
129179,2013,1505.18257125,1436
134354,2014,1539.11669266,1436
139726,2015,1514.21246679,1436
145279,2016,1496.33725267,1436
150674,2017,1628.7823845,1436
3702,1985,1585.95499278,1437
7475,1986,1634.48404055,1437
11383,1987,1611.09467644,1437
15388,1988,1697.21238783,1437
19379,1989,1673.75613597,1437
23458,1990,1723.12890387,1437
27577,1991,1742.20690723,1437
31678,1992,1759.69505265,1437
35603,1993,1655.52148325,1437
39718,1994,1693.70826657,1437
43839,1995,1884.74526407,1437
47903,1996,1929.07253064,1437
52087,1997,1899.33529702,1437
56209,1998,1755.99604786,1437
60439,1999,1799.10256855,1437
64949,2000,1782.30204535,1437
69383,2001,1767.54290422,1437
73941,2002,1804.55410875,1437
78544,2003,1747.3408279,1437
83177,2004,1746.97440533,1437
87884,2005,1898.96913827,1437
92628,2006,1978.14690066,1437
97605,2007,1953.05551428,1437
102767,2008,1881.31283555,1437
108074,2009,1945.95501333,1437
113290,2010,1956.12389987,1437
118483,2011,1914.50842409,1437
123761,2012,1767.74283367,1437
129100,2013,1824.60054635,1437
134480,2014,1946.73757423,1437
139912,2015,2065.22557167,1437
145275,2016,2077.51128349,1437
150675,2017,2127.40732519,1437
3687,1985,1521.1347857,1438
7489,1986,1653.03988149,1438
11415,1987,1742.89558893,1438
15319,1988,1653.02556645,1438
19399,1989,1762.12699803,1438
23468,1990,1763.50277652,1438
27575,1991,1788.50584115,1438
31659,1992,1794.71796723,1438
35687,1993,1815.97923697,1438
39761,1994,1789.71808983,1438
43829,1995,1893.09542281,1438
47929,1996,1817.69964179,1438
52074,1997,1826.1716328,1438
56186,1998,1700.46156237,1438
60413,1999,1693.99561908,1438
64979,2000,1772.06274357,1438
69437,2001,1872.63863953,1438
74006,2002,1818.75107623,1438
78610,2003,1750.90267755,1438
83182,2004,1749.83028704,1438
87857,2005,1723.38774942,1438
92625,2006,1730.7378186,1438
97669,2007,1781.2660471,1438
102769,2008,1762.1501507,1438
108014,2009,1709.22589433,1438
113324,2010,1729.90786311,1438
118533,2011,1745.45091641,1438
123841,2012,1826.61126279,1438
129155,2013,1862.3338197,1438
134565,2014,1998.3163948,1438
139867,2015,2075.25624785,1438
145272,2016,2091.15187302,1438
150586,2017,2042.60804964,1438
3642,1985,1616.70945506,1439
7417,1986,1666.8728451,1439
11380,1987,1527.40876962,1439
15341,1988,1641.9798601,1439
19245,1989,1573.69603791,1439
23393,1990,1559.10580774,1439
27531,1991,1543.20057305,1439
31653,1992,1513.17607406,1439
35694,1993,1442.07792257,1439
39739,1994,1601.18576264,1439
43793,1995,1698.84383986,1439
47883,1996,1750.69829618,1439
52037,1997,1653.23641313,1439
56168,1998,1581.16656559,1439
60440,1999,1576.69419673,1439
64952,2000,1603.49829912,1439
69264,2001,1519.31658126,1439
73799,2002,1545.65089097,1439
78476,2003,1609.99667473,1439
83157,2004,1626.99054574,1439
87860,2005,1665.4860865,1439
92602,2006,1675.34244541,1439
97697,2007,1793.21271777,1439
102860,2008,1835.36049779,1439
108084,2009,1824.13468655,1439
113335,2010,1855.86979121,1439
118609,2011,1881.19339125,1439
123826,2012,1805.96180673,1439
129109,2013,1678.12175446,1439
134411,2014,1591.94226359,1439
139768,2015,1545.84859843,1439
145178,2016,1688.78331734,1439
150561,2017,1792.21528168,1439
3555,1985,1461.18497951,1440
7223,1986,1397.81639084,1440
11115,1987,1354.77943895,1440
15216,1988,1354.0468587,1440
19138,1989,1334.14365557,1440
23222,1990,1377.76734475,1440
27308,1991,1318.14839089,1440
31459,1992,1285.03460038,1440
35408,1993,1191.31047923,1440
39476,1994,1165.30415049,1440
43530,1995,1209.07161043,1440
47784,1996,1386.1189552,1440
51808,1997,1330.39686069,1440
55988,1998,1328.0730473,1440
60163,1999,1322.10411364,1440
64710,2000,1227.64373657,1440
69142,2001,1218.08180451,1440
73680,2002,1213.90657002,1440
78352,2003,1215.72531547,1440
82833,2004,1126.50856919,1440
87423,2005,1144.04384986,1440
92029,2006,1098.83543352,1440
97511,2007,1193.64008375,1440
102455,2008,1230.84762082,1440
107879,2009,1384.15588348,1440
112944,2010,1235.872073,1440
